method,day_index,total_objective_cost,electricity_cost,qos_cost,switching_cost,total_energy_kwh,peak_power_kw,average_power_kw,average_active_servers,average_utilization,P1_sla_violation_rate,P2_sla_violation_rate,P3_sla_violation_rate,P1_violation_count,P2_violation_count,P3_violation_count,P1_sla_cost,P2_sla_cost,P3_sla_cost,P1_avg_delay,P2_avg_delay,P3_avg_delay,P1_completed,P2_completed,P3_completed,num_eval_days,start_day_index,end_day_index,random_seed
aci_dqn,1315,423.1455892959683,398.5455892959683,0.0,24.6,761.4790888685072,53.37544000198012,31.728295369521135,65.84375,0.29117113710975784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0121951219512195,413.0,449.0,246.0,267,1064,1330,2024
aci_dqn,1316,431.4779165448961,406.87791654489615,0.0,24.6,782.0489715033223,51.42991685328389,32.58537381263843,69.78125,0.27653131095629463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,391.0,422.0,246.0,267,1064,1330,2024
aci_dqn,1317,423.78578412566657,399.1857841256666,0.0,24.6,762.3738976978211,51.812862258381855,31.765579070742547,67.6875,0.26470246263163394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,369.0,400.0,230.0,267,1064,1330,2024
aci_dqn,1318,430.06870892737714,405.4687089273772,0.0,24.6,773.6135889657096,53.19402138046386,32.2338995402379,66.54166666666667,0.30455444397114434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,407.0,436.0,268.0,267,1064,1330,2024
aci_dqn,1319,398.3781924888093,386.1781924888093,0.0,12.2,713.9273266475274,42.84307954522195,29.746971943646972,55.71875,0.3564315069826535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0303030303030303,436.0,524.0,231.0,267,1064,1330,2024
aci_dqn,1320,434.3451209869738,409.74512098697386,0.0,24.6,790.3257854142385,54.26813922632279,32.930241058926605,71.17708333333333,0.27180358310950486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,435.0,458.0,224.0,267,1064,1330,2024
aci_dqn,1321,427.7056243036617,403.10562430366167,0.0,24.6,769.6326331069648,52.95653082993508,32.06802637945687,68.38541666666667,0.2696505566967845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,413.0,442.0,220.0,267,1064,1330,2024
aci_dqn,1322,435.5590368196604,410.95903681966035,0.0,24.6,794.5991503498369,52.74280905047693,33.10829793124321,71.17708333333333,0.2765865340227425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,380.0,443.0,252.0,267,1064,1330,2024
aci_dqn,1323,430.41448887868967,405.81448887868964,0.0,24.6,773.2348928796971,55.90244229143843,32.21812053665405,67.23958333333333,0.29419336722088757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,391.0,438.0,258.0,267,1064,1330,2024
aci_dqn,1324,424.48868827689796,399.888688276898,0.0,24.6,765.23601219893,52.06124270507597,31.884833841622083,67.6875,0.2682613439674541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,381.0,400.0,231.0,267,1064,1330,2024
aci_dqn,1325,426.46077139037317,401.8607713903731,0.0,24.6,775.6688390143839,57.17377354220126,32.319534958932664,68.38541666666667,0.27931702001740394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0040322580645162,384.0,414.0,248.0,267,1064,1330,2024
aci_dqn,1326,428.33430434952857,403.7343043495286,0.0,24.6,772.9025372739451,52.98062661193106,32.20427238641438,68.38541666666667,0.27769926210170043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0044052863436124,423.0,444.0,227.0,267,1064,1330,2024
aci_dqn,1327,432.4628582327356,407.86285823273556,0.0,24.6,778.7227777776845,53.46568635201041,32.446782407403525,68.38541666666667,0.2888287043260553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,379.0,491.0,242.0,267,1064,1330,2024
aci_dqn,1328,426.6870724761055,402.08707247610556,0.0,24.6,776.4625522716037,56.225589475473505,32.352606344650155,70.47916666666667,0.2507204819817139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,370.0,429.0,213.0,267,1064,1330,2024
aci_dqn,1329,429.5754876776155,404.97548767761555,0.0,24.6,773.2571701309425,57.76829351577366,32.21904875545594,68.38541666666667,0.27899282565248945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,426.0,443.0,230.0,267,1064,1330,2024
aci_dqn,1330,432.90329774441346,408.30329774441344,0.0,24.6,775.4186298779723,51.958048582012154,32.309109578248844,67.6875,0.2946890114464147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,398.0,455.0,248.0,267,1064,1330,2024
dtaci_dqn,1064,586.0978131522058,556.8978131522058,0.0,29.200000000000003,996.6618187514118,52.4553566120023,41.527575781308826,107.51041666666667,0.17681882774720806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,362.0,443.0,256.0,267,1064,1330,2024
dtaci_dqn,1065,592.7792819401409,567.9792819401407,0.0,24.800000000000004,1018.5360506802549,51.72899815022478,42.43900211167729,111.64583333333333,0.16513480347606344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,390.0,489.0,225.0,267,1064,1330,2024
dtaci_dqn,1066,588.2269866545487,562.2269866545486,0.0,26.0,1004.6891751078199,54.07506330227281,41.86204896282583,108.5,0.18486683474434007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.008097165991903,402.0,446.0,247.0,267,1064,1330,2024
dtaci_dqn,1067,582.1415971933257,550.5415971933257,0.0,31.599999999999998,995.0960098927474,51.20524396631854,41.46233374553114,107.16666666666667,0.18055453508444266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,385.0,423.0,254.0,267,1064,1330,2024
dtaci_dqn,1068,580.1111225404052,549.9111225404052,0.0,30.2,990.0004042629241,54.47021866583656,41.2500168442885,107.54166666666667,0.16963801288123134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,421.0,405.0,225.0,267,1064,1330,2024
dtaci_dqn,1069,585.3930113786861,556.593011378686,0.0,28.799999999999997,993.8784449302639,51.46358390860218,41.41160187209433,109.15625,0.16023479245106118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,378.0,407.0,221.0,267,1064,1330,2024
dtaci_dqn,1070,590.5848739922797,561.5848739922797,0.0,29.0,1015.294610941389,52.91368842871139,42.30394212255788,111.19791666666667,0.16594613831929933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,379.0,412.0,247.0,267,1064,1330,2024
dtaci_dqn,1071,585.0309225706733,555.2309225706732,0.0,29.799999999999997,1004.2460209269675,53.774135800339295,41.84358420529031,109.09375,0.169944335641108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,390.0,425.0,244.0,267,1064,1330,2024
dtaci_dqn,1072,584.3869996627171,554.7869996627171,0.0,29.6,994.1656084033012,50.3923279765067,41.42356701680422,107.88541666666667,0.17005089890187988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,387.0,421.0,238.0,267,1064,1330,2024
dtaci_dqn,1073,581.7752829388444,550.5752829388443,0.0,31.2,999.634030273626,50.892901417677145,41.65141792806775,109.08333333333333,0.16825888111425732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,386.0,414.0,234.0,267,1064,1330,2024
dtaci_dqn,1074,587.320332205959,560.520332205959,0.0,26.799999999999997,1011.266579372847,57.42194133300502,42.13610747386863,108.33333333333333,0.18905445857539718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,426.0,445.0,276.0,267,1064,1330,2024
dtaci_dqn,1075,586.7725287430612,558.9725287430612,0.0,27.8,1013.2475637207488,52.941025796714875,42.21864848836453,110.54166666666667,0.17160867951293027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0084745762711864,412.0,441.0,236.0,267,1064,1330,2024
dtaci_dqn,1076,586.5566828579128,559.7566828579129,0.0,26.8,1015.3389115285337,53.373396137217725,42.30578798035557,110.5,0.17445522742210398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,399.0,429.0,254.0,267,1064,1330,2024
dtaci_dqn,1077,591.2636626881327,563.2636626881326,0.0,28.000000000000004,1015.6038293945747,51.77179062337867,42.31682622477395,110.28125,0.17592128896414097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0118110236220472,415.0,432.0,254.0,267,1064,1330,2024
dtaci_dqn,1078,585.642745841358,558.6427458413581,0.0,27.0,1002.9154841575156,55.41916821313235,41.788145173229815,108.85416666666667,0.1724951529850837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,397.0,436.0,244.0,267,1064,1330,2024
dtaci_dqn,1079,586.6465135157409,556.2465135157408,0.0,30.4,1003.4527427968632,51.7626747947945,41.810530949869296,109.42708333333333,0.17005916144282338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,406.0,429.0,227.0,267,1064,1330,2024
dtaci_dqn,1080,579.8322841229644,550.6322841229644,0.0,29.200000000000003,993.1723763166839,49.33254453582545,41.382182346528495,107.57291666666667,0.17824718940049025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0119047619047619,357.0,387.0,252.0,267,1064,1330,2024
dtaci_dqn,1081,587.9198226316578,557.9198226316578,0.0,30.0,1005.6514028515936,53.58532696145905,41.90214178548307,109.34375,0.17300874150456588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,365.0,454.0,240.0,267,1064,1330,2024
dtaci_dqn,1082,585.5881744235264,559.9881744235265,0.0,25.6,1006.5540282959587,50.42841997231223,41.93975117899828,110.19791666666667,0.16696936201021473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0046728971962617,393.0,465.0,214.0,267,1064,1330,2024
dtaci_dqn,1083,592.7479553423718,560.1479553423718,0.0,32.6,1003.1766465581779,54.11828706805601,41.79902693992408,109.95833333333333,0.16468095130731722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,404.0,446.0,219.0,267,1064,1330,2024
dtaci_dqn,1084,584.4636115205119,556.4636115205119,0.0,28.0,1003.0358763171732,53.51950446486093,41.79316151321555,109.0,0.17366225182406822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.004255319148936,387.0,419.0,235.0,267,1064,1330,2024
dtaci_dqn,1085,584.8518793857701,556.6518793857701,0.0,28.200000000000003,997.1340104400758,51.17061745794477,41.54725043500316,109.39583333333333,0.1608137310361831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,365.0,450.0,216.0,267,1064,1330,2024
dtaci_dqn,1086,594.8329526586797,563.8329526586797,0.0,31.0,1014.884413982358,52.51693839005715,42.28685058259825,110.52083333333333,0.17465521170294399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,400.0,422.0,258.0,267,1064,1330,2024
dtaci_dqn,1087,581.9236434962106,552.7236434962106,0.0,29.200000000000003,986.4998434727077,48.48219155662485,41.10416014469615,107.875,0.16369422811186593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,355.0,413.0,208.0,267,1064,1330,2024
dtaci_dqn,1088,594.3480552302949,564.9480552302948,0.0,29.4,1012.6570096833204,57.03940156744711,42.19404207013835,109.86458333333333,0.1759826209847759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,402.0,436.0,251.0,267,1064,1330,2024
dtaci_dqn,1089,581.1764204182488,554.1764204182488,0.0,27.0,995.6885611447021,56.19248372220706,41.48702338102925,108.47916666666667,0.16741196374822712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,380.0,446.0,228.0,267,1064,1330,2024
dtaci_dqn,1090,595.1796154239946,570.3796154239947,0.0,24.799999999999997,1025.5056252653178,55.45741158450048,42.72940105272158,110.48958333333333,0.18787643839630164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0036101083032491,382.0,465.0,277.0,267,1064,1330,2024
dtaci_dqn,1091,582.2593747350297,552.0593747350297,0.0,30.200000000000003,997.7151700560264,53.15802868809487,41.5714654190011,108.0625,0.17572522633803989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,375.0,415.0,242.0,267,1064,1330,2024
dtaci_dqn,1092,575.6425575304959,546.4425575304958,0.0,29.200000000000003,985.4593945271165,52.125845639438765,41.06080810529652,107.69791666666667,0.15590426250894499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,370.0,408.0,219.0,267,1064,1330,2024
dtaci_dqn,1093,584.6468718880168,550.4468718880169,0.0,34.2,997.9091394492457,53.313706130912365,41.579547477051904,108.5625,0.16782141650800134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,338.0,408.0,245.0,267,1064,1330,2024
dtaci_dqn,1094,587.2303468675927,561.4303468675928,0.0,25.8,1011.7239680025684,53.24840709074129,42.15516533344035,109.30208333333333,0.1867969131987349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0040816326530613,438.0,467.0,245.0,267,1064,1330,2024
dtaci_dqn,1095,587.9994794648845,557.1994794648845,0.0,30.799999999999997,1007.01616604232,59.74981246085165,41.95900691843,109.78125,0.16569919623113824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,392.0,447.0,232.0,267,1064,1330,2024
dtaci_dqn,1096,589.8319090684903,561.4319090684903,0.0,28.4,1005.6018295106462,54.57585560463961,41.90007622961026,109.73958333333333,0.16545224294703845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,402.0,423.0,237.0,267,1064,1330,2024
dtaci_dqn,1097,587.9737151829061,559.9737151829061,0.0,28.0,1009.1142661025424,57.33974924401002,42.0464277542726,110.48958333333333,0.16799072231592363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,392.0,441.0,228.0,267,1064,1330,2024
dtaci_dqn,1098,581.7497839822081,556.1497839822081,0.0,25.6,1002.7730634381767,54.42815020834081,41.7822109765907,109.04166666666667,0.16894851704029382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,399.0,441.0,235.0,267,1064,1330,2024
dtaci_dqn,1099,583.3811309340501,555.1811309340501,0.0,28.200000000000003,995.8563891853669,52.05263410300239,41.494016216056956,108.55208333333333,0.16597213618226778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,405.0,439.0,226.0,267,1064,1330,2024
dtaci_dqn,1100,588.0083620781936,559.0083620781936,0.0,29.0,1005.2011890178844,52.18257868221796,41.883382875745184,109.21875,0.1723710258360113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,408.0,455.0,232.0,267,1064,1330,2024
dtaci_dqn,1101,573.9788629694708,545.9788629694708,0.0,28.0,978.5516408022462,49.881042522186505,40.77298503342693,106.20833333333333,0.16611799598548158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,357.0,400.0,221.0,267,1064,1330,2024
dtaci_dqn,1102,582.5163673784787,549.9163673784788,0.0,32.6,989.2391364061436,51.20764471125384,41.21829735025599,107.83333333333333,0.16314165081202192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,356.0,405.0,221.0,267,1064,1330,2024
dtaci_dqn,1103,581.8121607498218,550.6121607498218,0.0,31.2,987.2007164716637,51.363348964907765,41.13336318631932,106.83333333333333,0.1719402567006236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,429.0,457.0,217.0,267,1064,1330,2024
dtaci_dqn,1104,586.5725709728565,553.9725709728566,0.0,32.6,1010.2636094988429,56.58989296184167,42.094317062451786,108.09375,0.18734479455806416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,366.0,411.0,288.0,267,1064,1330,2024
dtaci_dqn,1105,582.3087916668615,553.3087916668615,0.0,29.000000000000004,992.5525199381209,52.86431803291275,41.356354997421704,109.15625,0.15869563919607324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.015228426395939,414.0,428.0,197.0,267,1064,1330,2024
dtaci_dqn,1106,590.9350644675771,563.9350644675771,0.0,27.0,1010.9238974820449,54.75623747775409,42.121829061751875,109.47916666666667,0.1812858192817479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,430.0,441.0,257.0,267,1064,1330,2024
dtaci_dqn,1107,585.2053419979813,553.6053419979813,0.0,31.6,1006.8528525509987,59.86560220807989,41.95220218962495,107.91666666666667,0.18604253929471182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,365.0,415.0,286.0,267,1064,1330,2024
dtaci_dqn,1108,574.2816839456278,542.4816839456278,0.0,31.8,983.2672862920494,53.00663376137028,40.96947026216873,106.94791666666667,0.16220808728666147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,394.0,404.0,220.0,267,1064,1330,2024
dtaci_dqn,1109,584.3004256687673,550.7004256687671,0.0,33.6,990.2916246570808,51.50340894850958,41.262151027378366,106.78125,0.17575971836946705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,425.0,410.0,242.0,267,1064,1330,2024
dtaci_dqn,1110,581.5481560522096,550.1481560522096,0.0,31.4,986.0956179413791,53.200844653101846,41.08731741422413,106.38541666666667,0.17792240931002365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,381.0,441.0,231.0,267,1064,1330,2024
dtaci_dqn,1111,577.7440392816753,552.1440392816753,0.0,25.6,999.7898921234121,54.896108492589505,41.65791217180884,109.66666666666667,0.15961993955373635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,436.0,405.0,222.0,267,1064,1330,2024
dtaci_dqn,1112,591.9937338074492,562.7937338074493,0.0,29.200000000000003,1013.492125428039,55.119257915793305,42.228838559501625,110.60416666666667,0.1725957570940019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,379.0,427.0,245.0,267,1064,1330,2024
dtaci_dqn,1113,582.9346958725907,553.7346958725908,0.0,29.2,998.0819545254996,51.643483375055894,41.58674810522915,108.57291666666667,0.1666552610263624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,395.0,415.0,236.0,267,1064,1330,2024
dtaci_dqn,1114,589.9354954050339,558.5354954050339,0.0,31.4,1006.2298096864793,49.93227757939016,41.92624207026997,109.21875,0.17759565588832105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0040160642570282,371.0,433.0,249.0,267,1064,1330,2024
dtaci_dqn,1115,580.7053479007377,553.9053479007378,0.0,26.8,998.2649165946082,55.24211991324093,41.59437152477534,108.32291666666667,0.169637860509298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,427.0,407.0,233.0,267,1064,1330,2024
dtaci_dqn,1116,584.4291319547277,556.4291319547277,0.0,28.0,999.2934965093117,53.58181253729603,41.63722902122132,109.17708333333333,0.1613517698340284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,395.0,431.0,229.0,267,1064,1330,2024
dtaci_dqn,1117,586.585111360677,561.985111360677,0.0,24.6,1009.7551465549394,53.36444823363536,42.07313110645581,110.66666666666667,0.16829029004753904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0228310502283104,410.0,477.0,219.0,267,1064,1330,2024
dtaci_dqn,1118,583.9477152257064,549.9477152257066,0.0,34.0,998.9276347769181,54.57259542520351,41.62198478237159,108.23958333333333,0.1729947750599221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,384.0,422.0,248.0,267,1064,1330,2024
dtaci_dqn,1119,585.4821857973875,558.4821857973875,0.0,26.999999999999996,1002.0440729709956,52.177591787208165,41.751836373791484,108.70833333333333,0.17256621465860342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,399.0,452.0,233.0,267,1064,1330,2024
dtaci_dqn,1120,588.0207005310826,562.2207005310827,0.0,25.8,1013.1967318103038,56.319269909723666,42.21653049209599,109.73958333333333,0.17752867476483383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,394.0,471.0,251.0,267,1064,1330,2024
dtaci_dqn,1121,579.3585566511009,550.5585566511008,0.0,28.799999999999997,993.6417005331642,52.3699880645389,41.40173752221518,107.98958333333333,0.16870555281622154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,394.0,406.0,242.0,267,1064,1330,2024
dtaci_dqn,1122,590.5353374950824,559.1353374950825,0.0,31.400000000000002,1012.6923436834842,55.393587861114376,42.19551432014517,110.28125,0.17503412090126713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.004149377593361,408.0,444.0,241.0,267,1064,1330,2024
dtaci_dqn,1123,578.0899519307912,552.2899519307913,0.0,25.799999999999997,987.8308671780273,54.90763700038988,41.15961946575114,108.375,0.15780201210989886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,361.0,454.0,195.0,267,1064,1330,2024
dtaci_dqn,1124,582.1207828345873,553.9207828345873,0.0,28.200000000000003,996.0792164843756,53.71846071088911,41.50330068684898,108.5625,0.16850185290430986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,413.0,461.0,217.0,267,1064,1330,2024
dtaci_dqn,1125,584.9528701191366,560.1528701191365,0.0,24.8,1006.1537780477274,54.00951175766799,41.92307408532198,110.30208333333333,0.16446822049629328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,411.0,468.0,208.0,267,1064,1330,2024
dtaci_dqn,1126,587.57823884357,562.1782388435699,0.0,25.4,1002.095722473995,51.31571079953482,41.753988436416456,109.71875,0.16398617799868168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,430.0,446.0,216.0,267,1064,1330,2024
dtaci_dqn,1127,590.7807496030307,558.1807496030306,0.0,32.599999999999994,1003.925323467112,51.58344713977226,41.83022181112967,109.25,0.17042543566159055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,400.0,410.0,239.0,267,1064,1330,2024
dtaci_dqn,1128,595.6147155639485,565.0147155639486,0.0,30.6,1014.6481577777323,54.03564284179122,42.27700657407218,110.75,0.17348327496660923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,409.0,440.0,243.0,267,1064,1330,2024
dtaci_dqn,1129,593.234981288319,568.434981288319,0.0,24.8,1023.7771523684874,53.41278971393046,42.657381348686975,110.82291666666667,0.18697546856373606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0038910505836576,414.0,464.0,257.0,267,1064,1330,2024
dtaci_dqn,1130,587.3262873360709,561.5262873360709,0.0,25.8,1008.1310079763255,56.67827626799987,42.00545866568023,109.86458333333333,0.17252863897034235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,418.0,449.0,233.0,267,1064,1330,2024
dtaci_dqn,1131,584.6341055742189,555.434105574219,0.0,29.2,996.5999165445314,54.70306531239901,41.52499652268881,108.14583333333333,0.16909776007525545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,425.0,448.0,222.0,267,1064,1330,2024
dtaci_dqn,1132,587.1389473293182,556.9389473293184,0.0,30.200000000000003,1002.0772660201815,56.472702920361684,41.75321941750756,109.4375,0.16856687877425638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,419.0,422.0,224.0,267,1064,1330,2024
dtaci_dqn,1133,594.8207494747355,566.6207494747355,0.0,28.2,1020.0237265372768,51.01606810258799,42.50098860571987,111.30208333333333,0.17335516600331913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,430.0,464.0,237.0,267,1064,1330,2024
dtaci_dqn,1134,591.5174540022335,567.1174540022337,0.0,24.4,1018.8085471948222,52.82818885492518,42.45035613311759,111.59375,0.16856031796421977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,420.0,486.0,225.0,267,1064,1330,2024
dtaci_dqn,1135,588.9685779563131,558.7685779563132,0.0,30.199999999999996,1001.7495836968352,55.077213176227424,41.73956598736813,109.48958333333333,0.16407960274552624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,421.0,428.0,218.0,267,1064,1330,2024
dtaci_dqn,1136,589.2105708153117,563.6105708153116,0.0,25.6,1010.6557196337665,55.98879296663219,42.11065498474027,109.84375,0.17452555601432884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,454.0,441.0,234.0,267,1064,1330,2024
dtaci_dqn,1137,592.5046385425514,564.3046385425514,0.0,28.199999999999996,1015.5519034807407,53.14465811151518,42.314662645030864,110.55208333333333,0.17564984947830453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0158730158730158,403.0,428.0,252.0,267,1064,1330,2024
dtaci_dqn,1138,591.0017981869207,565.0017981869207,0.0,26.0,1010.7172518733482,52.666571854088055,42.113218828056176,109.83333333333333,0.18039297868170434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.020746887966805,391.0,468.0,241.0,267,1064,1330,2024
dtaci_dqn,1139,584.5965546246578,557.7965546246578,0.0,26.799999999999997,1007.4130072048349,56.12162205821816,41.97554196686812,109.33333333333333,0.17342389181162496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,367.0,443.0,248.0,267,1064,1330,2024
